title,genres
Jim Jefferies: Fully Functional (EPIX),Comedy
Why Stop Now,Comedy
Tabu,Drama
Upside Down,Drama
"Liability, The",Action
Angst,Drama
Stand Up Guys,Comedy
Side Effects,Crime
Identity Thief,Comedy
"ABCs of Death, The",Horror
Beautiful Creatures,Drama
"Good Day to Die Hard, A",Action
21 and Over,Comedy
Safe Haven,Drama
Frozen Planet,Documentary
"Act of Killing, The",Documentary
Universal Soldier: Day of Reckoning,Action
Escape from Planet Earth,Adventure
Before Midnight,Drama
Snitch,Action
Dark Skies,Horror
Oh Boy (A Coffee in Berlin),Comedy
Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei),Adventure
Maniac Cop 2,Action
Jack the Giant Slayer,Adventure
Wadjda,Drama
"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott)",Comedy
"Legend of Sleepy Hollow, The",Animation
G.I. Joe: Retaliation,Action
Stoker,Drama
Oz the Great and Powerful,Action
"Croods, The",Adventure
"Incredible Burt Wonderstone, The",Comedy
"Call, The",Drama
Olympus Has Fallen,Action
"First Time, The",Comedy
Mezzo Forte,Action
"Place Beyond the Pines, The",Crime
"Brass Teapot, The",Comedy
Phil Spector,Drama
"Host, The",Action
Admission,Comedy
Evil Dead,Horror
Trance,Crime
"Perfect Plan, A (Plan parfait, Un)",Adventure
Oblivion,Action
Dark Tide,Adventure
42,Drama
Wolf Children (Okami kodomo no ame to yuki),Animation
Disconnect,Drama
"Invincible Iron Man, The",Animation
Yongary: Monster from the Deep,Children
Pain & Gain,Action
Hulk Vs.,Animation
Resolution,Horror
Grabbers,Comedy
Justice League: Doom,Action
"Grandmaster, The (Yi dai zong shi)",Action
This Is the End,Action
Iron Man 3,Action
"English Teacher, The",Comedy
Mud,Adventure
Bill Hicks: Revelations,Comedy
Pawn,Crime
Shaolin Temple (Shao Lin si),Action
Syrup,Comedy
"Great Gatsby, The",Drama
Star Trek Into Darkness,Action
"Internship, The",Comedy
Darkon,Documentary
Mimino,Comedy
Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu),Adventure
Only God Forgives,Drama
"Hangover Part III, The",Comedy
"Fast & Furious 6 (Fast and the Furious 6, The)",Action
Epic,Adventure
Captain America,Action
Tie Xi Qu: West of the Tracks (Tiexi qu),Documentary
"Rink, The",Comedy
Captain America II: Death Too Soon,Action
Down Terrace,Comedy
Frances Ha,Comedy
"Lords of Salem, The",Horror
Behind the Candelabra,Drama
As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,Documentary
With Great Power: The Stan Lee Story,Documentary
After Earth,Action
Now You See Me,Crime
Inhuman Resources (Redd Inc.),Horror
"Way, Way Back, The",Comedy
Much Ado About Nothing,Comedy
Man of Steel,Action
"Kings of Summer, The",Comedy
"Purge, The",Crime
Rapture-Palooza,Comedy
20 Feet from Stardom (Twenty Feet from Stardom),Documentary
"Bling Ring, The",Crime
Monsters University,Adventure
Schlussmacher,Comedy
Fullmetal Alchemist: The Sacred Star of Milos,Action
Maniac,Horror
Not Suitable for Children,Comedy
Pacific Rim,Action
LEGO Batman: The Movie - DC Heroes Unite,Action
"Best Offer, The (Migliore offerta, La)",Thriller
Adam and Eve (National Lampoon's Adam & Eve),Comedy
World War Z,Action
Elysium,Action
Despicable Me 2,Animation
White House Down,Action
"World's End, The",Action
Redemption (Hummingbird),Action
"Heat, The",Action
"Lone Ranger, The",Action
Passion,Crime
V/H/S/2,Horror
"Knot, The",Comedy
The Spectacular Now,Comedy
"Lifeguard, The",Comedy
Sharknado,Sci-Fi
Craig Ferguson: I'm Here To Help,Comedy
Stuck in Love,Comedy
Class Act,Comedy
Fruitvale Station,Drama
R.I.P.D.,Action
"Field in England, A",Drama
"Conjuring, The",Horror
Turbo,Adventure
"Wolverine, The",Action
Drinking Buddies,Comedy
Red 2,Action
Coffee Town,Comedy
Revenge for Jolly!,Comedy
2 Guns,Action
Blue Jasmine,Drama
"Great Beauty, The (Grande Bellezza, La)",Comedy
3 dev adam (Three Giant Men),Action
Louis C.K.: Oh My God,Comedy
Percy Jackson: Sea of Monsters,Adventure
"Smurfs 2, The",Animation
Alan Partridge: Alpha Papa,Comedy
Man of Tai Chi,Action
Batman: Mystery of the Batwoman,Action
We're the Millers,Comedy
Grown Ups 2,Comedy
Kick-Ass 2,Action
Riddick,Action
Planes,Adventure
Blackfish,Documentary
"Wind Rises, The (Kaze tachinu)",Animation
Jobs,Drama
Lee Daniels' The Butler,Drama
In a World...,Comedy
About Time,Drama
Justice League: Crisis on Two Earths,Action
You're Next,Horror
Maria Bamford: The Special Special Special!,Comedy
Getaway,Action
"Mystery of the Third Planet, The (Tayna tretey planety)",Adventure
Rage of Honor,Action
Gravity,Action
What If,Comedy
"History of Future Folk, The",Adventure
Prisoners,Drama
Austenland,Comedy
Insidious: Chapter 2,Horror
Rush,Action
"Family, The",Action
Short Term 12,Drama
Collision Course,Action
"To Do List, The",Comedy
Inescapable,Action
Nebraska,Adventure
Enough Said,Comedy
Don Jon,Comedy
Mood Indigo (L'écume des jours),Drama
"Century of the Self, The",Documentary
Crystal Fairy & the Magical Cactus and 2012,Adventure
Bad Milo (Bad Milo!),Comedy
Runner Runner,Crime
Blue Is the Warmest Color (La vie d'Adèle),Drama
Cloudy with a Chance of Meatballs 2,Animation
Captain Phillips,Adventure
"All Dogs Christmas Carol, An",Animation
Machete Kills (Machete 2),Action
Filth,Comedy
Escape Plan,Action
"Thief of Paris, The (Le voleur)",Comedy
Carrie,Drama
UnHung Hero,Documentary
"Counselor, The",Crime
Escape From Tomorrow,Drama
"Double, The",Comedy
12 Years a Slave,Drama
All Is Lost,Action
Ender's Game,Action
Jackass Presents: Bad Grandpa,Comedy
Thor: The Dark World,Action
Dallas Buyers Club,Drama
"Selfish Giant, The",Drama
Last Vegas,Comedy
Philomena,Comedy
"Book Thief, The",Children
The Hunger Games: Catching Fire,Action
"Hobbit: The Desolation of Smaug, The",Adventure
47 Ronin,Action
Delivery Man,Comedy
Charlie Countryman,Action
Red Flag,Comedy
"Day of the Doctor, The",Adventure
Guilty of Romance (Koi no tsumi),Crime
Frozen,Adventure
Inside Llewyn Davis,Drama
"Wolf of Wall Street, The",Comedy
Homefront,Action
Mandela: Long Walk to Freedom,Drama
Evangelion: 3.0 You Can (Not) Redo,Action
All is Bright,Comedy
Tim's Vermeer,Documentary
American Hustle,Crime
"Secret Life of Walter Mitty, The",Adventure
Her,Drama
RoboGeisha (Robo-geisha),Action
"Christmas Carol, A",Drama
Lone Survivor,Action
Saving Mr. Banks,Comedy
Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6),Action
Oldboy,Action
Dampfnudelblues,Comedy
Anchorman 2: The Legend Continues,Comedy
Snowpiercer,Action
Only Old Men Are Going to Battle (V boy idut odni stariki),Comedy
Guest from the Future (Gostya iz buduschego),Adventure
"Kidnapping, Caucasian Style (Kavkazskaya plennitsa)",Comedy
Haunter,Horror
Wrong Cops,Comedy
"Muppet Christmas: Letters to Santa, A",Children
Ninja: Shadow of a Tear,Action
"Fuck You, Goethe (Fack Ju Göhte)",Comedy
High School,Comedy
Grudge Match,Comedy
Highlander: The Search for Vengeance,Action
Only Lovers Left Alive,Drama
Cats,Musical
MacGyver: Trail to Doomsday,Action
Bad Karma,Thriller
Hunting Elephants,Comedy
Dragon Ball Z: Battle of Gods,Action
Freezer,Action
We Are What We Are,Drama
Dragon ball Z 04: Lord Slug,Animation
Chinese Puzzle (Casse-tête chinois),Comedy
Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi),Action
Ride Along,Action
Jack Ryan: Shadow Recruit,Action
Divergent,Adventure
Hotel Chevalier (Part 1 of 'The Darjeeling Limited'),Drama
Ernest & Célestine (Ernest et Célestine),Adventure
Drift,Drama
"I, Frankenstein",Action
Better Living Through Chemistry,Comedy
Nymphomaniac: Volume I,Drama
Enemy,Mystery
Wonder Woman,Action
"Monuments Men, The",Action
The Lego Movie,Action
RoboCop,Action
"Art of the Steal, The",Crime
Nymphomaniac: Volume II,Drama
Knights of Badassdom,Adventure
Venus in Fur (La Vénus à la fourrure),Drama
Date and Switch,Comedy
"Zero Theorem, The",Drama
Winter's Tale,Drama
On the Other Side of the Tracks (De l'autre côté du périph),Action
GLOW: The Story of the Gorgeous Ladies of Wrestling,Documentary
Cold Comes the Night,Crime
Chouchou,Comedy
Someone Marry Barry,Comedy
About Last Night,Comedy
"Grand Budapest Hotel, The",Comedy
"Oversimplification of Her Beauty, An",Animation
Bring It On: Fight to the Finish,Comedy
That Awkward Moment,Comedy
Interstellar,Sci-Fi
3 Days to Kill,Action
Welcome to the Jungle,Comedy
Non-Stop,Action
Wrinkles (Arrugas),Animation
"Garden of Words, The (Koto no ha no niwa)",Animation
300: Rise of an Empire,Action
Particle Fever,Documentary
"Bag Man, The",Crime
Mr. Peabody & Sherman,Adventure
Under the Skin,Horror
Need for Speed,Action
Barefoot,Comedy
Veronica Mars,Comedy
Bad Words,Comedy
Son of God,Drama
Puss in Boots: The Three Diablos,Animation
Why Don't You Play In Hell? (Jigoku de naze warui),Action
Ocho apellidos vascos,Comedy
Captain America: The Winter Soldier,Action
Noah,Adventure
"Nut Job, The",Adventure
King of Comedy (Hei kek ji wong),Comedy
13 Sins,Horror
Muppets Most Wanted,Adventure
Me and you (io e te),Drama
Free to Play,Documentary
"Unknown Known, The",Documentary
The Raid 2: Berandal,Action
"Brain Smasher... A Love Story (Bouncer and the Lady, The)",Action
The Amazing Spider-Man 2,Action
Calvary,Comedy
Oculus,Horror
God's Not Dead,Drama
Cold in July,Drama
Rio 2,Adventure
"Honest Liar, An",Comedy
Fading Gigolo,Comedy
Transcendence,Drama
Hatchet III,Comedy
"Other Woman, The",Comedy
"Haunted House 2, A",Comedy
Mulan II,Action
Brick Mansions,Action
Locke,Drama
Neighbors,Comedy
Alpha and Omega 3: The Great Wolf Games,Action
Mom's Night Out,Comedy
Lucy,Action
X-Men: Days of Future Past,Action
Godzilla,Action
Walk of Shame,Comedy
Blue Ruin,Thriller
Chef,Comedy
Afflicted,Horror
Blended,Comedy
Begin Again,Comedy
Maleficent,Action
Zombeavers,Action
At Middleton,Comedy
"Dance of Reality, The (Danza de la realidad, La)",Drama
A Million Ways to Die in the West,Comedy
Edge of Tomorrow,Action
Mission: Impossible - Rogue Nation,Action
Midnight Chronicles,Action
Million Dollar Arm,Comedy
G.B.F.,Comedy
Jimi: All Is by My Side,Drama
Bad Asses (Bad Ass 2),Action
Lilting,Drama
The Fault in Our Stars,Drama
Tangled Ever After,Action
Maps to the Stars,Drama
22 Jump Street,Action
"Equalizer, The",Action
How to Train Your Dragon 2,Action
Birdman: Or (The Unexpected Virtue of Ignorance),Comedy
Boyhood,Drama
Think Like a Man Too,Comedy
Jersey Boys,Drama
Nick Fury: Agent of S.H.I.E.L.D.,Action
"Internet's Own Boy: The Story of Aaron Swartz, The",Documentary
Transformers: Age of Extinction,Action
Frank,Comedy
They Came Together,Comedy
Honey (Miele),Drama
Planes: Fire & Rescue,Adventure
Tammy,Comedy
Colourful (Karafuru),Animation
"Babadook, The",Drama
Whiplash,Drama
Gone Girl,Drama
"Angriest Man in Brooklyn, The",Comedy
Dawn of the Planet of the Apes,Sci-Fi
Deliver Us from Evil,Crime
And So It Goes,Comedy
Sex Tape,Comedy
I Origins,Drama
"Purge: Anarchy, The",Action
Guardians of the Galaxy,Action
"Signal, The",Sci-Fi
The Expendables 3,Action
Hercules,Action
A Most Wanted Man,Thriller
Life After Beth,Comedy
Felony,Thriller
Get on Up,Drama
Magic in the Moonlight,Comedy
Housebound,Comedy
The Hundred-Foot Journey,Comedy
Batman: Assault on Arkham,Action
White Frog,Drama
"Den, The",Horror
Jupiter Ascending,Action
Teenage Mutant Ninja Turtles,Action
I'll Follow You Down,Drama
"Old Lady and the Pigeons, The (La vieille dame et les pigeons)",Animation
"Giver, The",Drama
"Pretty One, The",Comedy
Revenge of the Green Dragons,Action
Let's Be Cops,Comedy
"Inbetweeners 2, The",Comedy
"Sacrament, The",Horror
Sin City: A Dame to Kill For,Action
If I Stay,Drama
"Two Days, One Night (Deux jours, une nuit)",Drama
Coherence,Drama
"As Above, So Below",Horror
"One I Love, The",Comedy
Headshot,Crime
"Guest, The",Thriller
Pride,Comedy
Honeymoon,Horror
The Drop,Crime
"20,000 Days on Earth",Documentary
The Skeleton Twins,Drama
Beautiful Losers,Documentary
"Maze Runner, The",Action
Camp X-Ray,Drama
"Walk Among the Tombstones, A",Action
Laggies,Comedy
La cravate,(no genres listed)
Cesar Chavez,Drama
Who Am I (Kein System Ist Sicher),Thriller
"Tale of Princess Kaguya, The (Kaguyahime no monogatari)",Animation
This Is Where I Leave You,Comedy
Angel's Egg (Tenshi no tamago),Animation
American Sniper,Action
Tusk,Comedy
Hector and the Search for Happiness,Adventure
Horns,Horror
Annabelle,Horror
Two Night Stand,Comedy
Dracula Untold,Action
Stretch,Action
Autómata (Automata),Sci-Fi
"Captive, The",Crime
Predestination,Action
Justin and the Knights of Valour,Adventure
Ward 13,Action
What We Do in the Shadows,Comedy
John Wick,Action
Plastic,Action
"Judge, The",Drama
"Culture High, The",Documentary
Fury,Action
"Salvation, The",Drama
St. Vincent,Comedy
"Rewrite, The",Comedy
Nightcrawler,Crime
Big Hero 6,Action
The Book of Life,Adventure
"Love, Rosie",Comedy
Time Lapse,Crime
Ex Machina,Drama
Crippled Avengers (Can que) (Return of the 5 Deadly Venoms),Action
Mr Hublot,Animation
Copenhagen,Adventure
"Simpsons: The Longest Daycare, The",Animation
Generation War,Drama
Christmas in Connecticut,Comedy
Leviathan,Drama
Reign of Assassins,Action
Zulu,Crime
Tangerines,Drama
Life Partners,Comedy
Drive Hard,Action
New Kids Nitro,Action
Stalingrad,Action
Dead Snow 2: Red vs. Dead,Action
Volga - Volga,Comedy
You Are the Apple of My Eye,Comedy
DeadHeads,Adventure
The Imitation Game,Drama
Inherent Vice,Comedy
Rudderless,Comedy
The Hunger Games: Mockingjay - Part 1,Adventure
Sex Ed,Comedy
Exodus: Gods and Kings,Action
Wild Tales,Comedy
Jetsons: The Movie,Animation
Ski School,Comedy
Dumb and Dumber To,Comedy
The Longest Week,Comedy
Miss Meadows,Drama
Too Many Cooks,Comedy
Painted Skin,Action
The Theory of Everything,Drama
Doctor Who: The Time of the Doctor,Adventure
Virunga,Documentary
The Madagascar Penguins in a Christmas Caper,Animation
Song of the Sea,Animation
In the Heart of the Sea,Action
Hello Ladies: The Movie,Comedy
Jurassic World,Action
Watermark,Documentary
Citizenfour,Documentary
Asterix: The Land of the Gods (Astérix: Le domaine des dieux),Animation
Hit by Lightning,Comedy
Horrible Bosses 2,Comedy
Double Trouble,Action
Dragonheart 2: A New Beginning,Action
La Belle Verte,Comedy
Penguins of Madagascar,Adventure
'71,Action
The Rabbi's Cat (Le chat du rabbin),Adventure
Still Alice,Drama
Paddington,Children
Maze Runner: Scorch Trials,Action
Ice Age: A Mammoth Christmas,Adventure
The Voices,Comedy
Courier,Comedy
The Green Prince,Documentary
Dying of the Light,Drama
Hellbenders,Comedy
Omega Doom,Sci-Fi
By the Gun,Crime
Kill the Messenger,Crime
Bring It On: In It To Win It,Comedy
Fans,Comedy
The Mule,Comedy
The Hobbit: The Battle of the Five Armies,Adventure
Selma,Drama
Unbroken,Drama
Black Sea,Adventure
Good Copy Bad Copy,Documentary
Playing It Cool,Comedy
National Lampoon's Bag Boy,Comedy
Closer to the Moon,Comedy
"Girl Walks Home Alone at Night, A",Horror
Dave Chappelle: For What it's Worth,Comedy
Scooby-Doo! Abracadabra-Doo,Animation
Mommy,Drama
Wild,Drama
Top Five,Comedy
Bill Burr: I'm Sorry You Feel That Way,Comedy
Big Eyes,Drama
Into the Woods,Children
"Men, Women & Children",Comedy
The Interview,Action
Kingsman: The Secret Service,Action
Bill Burr: You People Are All the Same,Comedy
Night at the Museum: Secret of the Tomb,Adventure
Paradox,Sci-Fi
The Punisher: Dirty Laundry,Action
Seventh Son,Adventure
Corner Gas: The Movie,Comedy
A Man Called Blade,Action
A Merry Friggin' Christmas,Comedy
Into the Forest of Fireflies' Light,Animation
PK,Comedy
Chappie,Action
The Salt of the Earth,Documentary
The Fool,Drama
Taken 3,Action
Blackhat,Action
By the Law,Drama
Son of a Gun,Action
Terminator Genisys,Action
John Mulaney: New In Town,Comedy
Patton Oswalt: My Weakness Is Strong,Comedy
The Hound of the Baskervilles,Crime
Man on High Heels,Action
Space Buddies,Adventure
Houdini,Drama
To Grandmother's House We Go,Adventure
101 Dalmatians II: Patch's London Adventure,Animation
The Hungover Games,Comedy
The Duke of Burgundy,Drama
Red Army,Documentary
It Follows,Horror
The Town that Dreaded Sundown,Horror
Carry on Cabby,Adventure
Carry on Cruising,Comedy
Bill Burr: Let It Go,Comedy
Bill Burr: Why Do I Do This?,Comedy
Killer Movie,Comedy
Sebastian Maniscalco: What's Wrong with People?,Comedy
Stuart Little 3: Call of the Wild,Animation
Guy X,Comedy
Tooth Fairy 2,Children
The Diary of Anne Frank,Drama
The Deadly Bees,Horror
Wicked Blood,Action
Oblivion 2: Backlash,Sci-Fi
Mad Max: Fury Road,Action
Insidious: Chapter 3,Fantasy
Star Wars: Episode VII - The Force Awakens,Action
Ben-hur,(no genres listed)
Warcraft,Action
Avengers: Age of Ultron,Action
Pirates of the Caribbean: Dead Men Tell No Tales,(no genres listed)
Justice League,Action
Ant-Man,Action
Fantastic Four,Action
Deadpool,Action
Black Panther,Action
Avengers: Infinity War - Part I,Action
Thor: Ragnarok,Action
Guardians of the Galaxy 2,Action
Captain America: Civil War,Action
Doctor Strange,Action
X-Men: Apocalypse,Action
Untitled Spider-Man Reboot,Action
Elsa & Fred,Children
Jim Jefferies: I Swear to God,Comedy
Tornado!,Action
The Blue Lagoon,Drama
In the Name of the King III,Action
Cake,Drama
Kevin Smith: Too Fat For 40,Comedy
"Snowflake, the White Gorilla",Adventure
Kenny & Company,Comedy
Delirium,Adventure
Why Man Creates,Animation
The Gambler,Crime
The Beast of Hollow Mountain,Horror
Mortdecai,Adventure
Fifty Shades of Grey,Drama
Halloweentown,Adventure
Halloweentown High,Adventure
A Flintstones Christmas Carol,Animation
Hedgehog in the Fog,Animation
The Cave of the Golden Rose,Adventure
American Heist,Action
Solyaris,Drama
The Pacific,Action
Strange Magic,Animation
The DUFF,Comedy
"Daddy, I'm A Zombie",Animation
The Fox and the Hound 2,Adventure
Operation 'Y' & Other Shurik's Adventures,Comedy
Project Almanac,Sci-Fi
Louis C.K.: Live at The Comedy Store,Comedy
Brooklyn,Drama
The End of the Tour,Drama
Experimenter,Drama
Mistress America,Comedy
Zipper,Drama
A Walk in the Woods,Adventure
True Story,Drama
Kurt Cobain: Montage of Heck,Documentary
Going Clear: Scientology and the Prison of Belief,Documentary
"What Happened, Miss Simone?",Documentary
A Story of Children and Film,Documentary
"Story of Film: An Odyssey, The",Documentary
Eden,Drama
The D Train,Comedy
Dope,Comedy
Me and Earl and the Dying Girl,Drama
The Overnight,Comedy
The Stanford Prison Experiment,Drama
A Pigeon Sat on a Branch Reflecting on Existence,Comedy
The Loft,Thriller
Vice,Action
Family Guy Presents: Blue Harvest,Animation
Trinity and Sartana Are Coming,Comedy
Kevin Hart: I'm a Grown Little Man,Comedy
Jim Norton: American Degenerate,Comedy
Jim Jefferies: BARE,Comedy
Hard Promises,Comedy
The Hateful Eight,Western
Patton Oswalt: Tragedy Plus Comedy Equals Time,Comedy
Wild Card,Action
Paper Towns,Drama
The Wedding Ringer,Comedy
Wyrmwood,Action
The Boy Next Door,Mystery
Boy Meets Girl,Comedy
Victoria,Crime
The Dark Valley,Western
I'm Here,Drama
The Last Five Years,Comedy
Crimson Peak,Horror
Dragonheart 3: The Sorcerer's Curse,Action
Chris Rock: Bigger & Blacker,Comedy
The Natural Love,Documentary
The Forgotten Space,Documentary
Cloudburst,Adventure
Tom Segura: Completely Normal,Comedy
"Honey, We Shrunk Ourselves",Action
Stitch! The Movie,Animation
Hot Tub Time Machine 2,Comedy
